FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2020-10-28,1.4075,1.4075,,,1,0.15,开放申购,开放赎回,,,,
2020-10-27,1.4054,1.4054,,,1,0.75,开放申购,开放赎回,,,,
2020-10-26,1.3949,1.3949,,,1,-0.44,开放申购,开放赎回,,,,
2020-10-23,1.4011,1.4011,,,1,-0.34,开放申购,开放赎回,,,,
2020-10-22,1.4059,1.4059,,,1,-0.01,开放申购,开放赎回,,,,
2020-10-21,1.4060,1.4060,,,1,0.73,开放申购,开放赎回,,,,
2020-10-20,1.3958,1.3958,,,1,-0.78,开放申购,开放赎回,,,,
2020-10-19,1.4068,1.4068,,,1,0.08,开放申购,开放赎回,,,,
2020-10-16,1.4057,1.4057,,,1,0.41,开放申购,开放赎回,,,,
2020-10-15,1.4000,1.4000,,,1,-0.12,开放申购,开放赎回,,,,
2020-10-14,1.4017,1.4017,,,1,-0.96,开放申购,开放赎回,,,,
2020-10-13,1.4153,1.4153,,,1,-0.49,开放申购,开放赎回,,,,
2020-10-12,1.4223,1.4223,,,1,1.04,开放申购,开放赎回,,,,
2020-10-09,1.4076,1.4076,,,1,0.33,开放申购,开放赎回,,,,
2020-09-30,1.4030,1.4030,,,1,-0.16,开放申购,开放赎回,,,,
2020-09-29,1.4052,1.4052,,,1,1.12,开放申购,开放赎回,,,,
2020-09-28,1.3896,1.3896,,,1,-0.17,开放申购,开放赎回,,,,
2020-09-25,1.3920,1.3920,,,1,1.10,开放申购,开放赎回,,,,
2020-09-24,1.3768,1.3768,,,1,-1.33,开放申购,开放赎回,,,,
2020-09-23,1.3954,1.3954,,,1,-1.19,开放申购,开放赎回,,,,
2020-09-22,1.4122,1.4122,,,1,-2.30,开放申购,开放赎回,,,,
2020-09-21,1.4454,1.4454,,,1,-0.02,开放申购,开放赎回,,,,
2020-09-18,1.4457,1.4457,,,1,0.37,开放申购,开放赎回,,,,
2020-09-17,1.4403,1.4403,,,1,-0.64,开放申购,开放赎回,,,,
2020-09-16,1.4496,1.4496,,,1,-0.15,开放申购,开放赎回,,,,
2020-09-15,1.4518,1.4518,,,1,0.36,开放申购,开放赎回,,,,
2020-09-14,1.4466,1.4466,,,1,-0.19,开放申购,开放赎回,,,,
2020-09-11,1.4494,1.4494,,,1,-0.24,开放申购,开放赎回,,,,
2020-09-10,1.4529,1.4529,,,1,0.66,开放申购,开放赎回,,,,
2020-09-09,1.4434,1.4434,,,1,0.05,开放申购,开放赎回,,,,
2020-09-08,1.4427,1.4427,,,1,0.28,开放申购,开放赎回,,,,
2020-09-07,1.4386,1.4386,,,1,-0.37,开放申购,开放赎回,,,,
2020-09-04,1.4439,1.4439,,,1,0.03,开放申购,开放赎回,,,,
2020-09-03,1.4434,1.4434,,,1,-0.93,开放申购,开放赎回,,,,
2020-09-02,1.4570,1.4570,,,1,-1.26,开放申购,开放赎回,,,,
2020-09-01,1.4756,1.4756,,,1,1.14,开放申购,开放赎回,,,,
2020-08-31,1.4589,1.4589,,,1,0.21,开放申购,开放赎回,,,,
2020-08-28,1.4558,1.4558,,,1,0.15,开放申购,开放赎回,,,,
2020-08-27,1.4536,1.4536,,,1,1.18,开放申购,开放赎回,,,,
2020-08-26,1.4367,1.4367,,,1,-0.13,开放申购,开放赎回,,,,
2020-08-25,1.4386,1.4386,,,1,-0.54,开放申购,开放赎回,,,,
2020-08-24,1.4464,1.4464,,,1,0.10,开放申购,开放赎回,,,,
2020-08-21,1.4449,1.4449,,,1,-0.20,开放申购,开放赎回,,,,
2020-08-20,1.4478,1.4478,,,1,-1.95,开放申购,开放赎回,,,,
2020-08-19,1.4766,1.4766,,,1,-1.30,开放申购,开放赎回,,,,
2020-08-18,1.4960,1.4960,,,1,2.14,开放申购,开放赎回,,,,
2020-08-17,1.4647,1.4647,,,1,0.92,开放申购,开放赎回,,,,
2020-08-14,1.4513,1.4513,,,1,0.97,开放申购,开放赎回,,,,
2020-08-13,1.4374,1.4374,,,1,1.50,开放申购,开放赎回,,,,
2020-08-12,1.4161,1.4161,,,1,-6.11,开放申购,开放赎回,,,,
2020-08-11,1.5082,1.5082,,,1,-1.92,开放申购,开放赎回,,,,
2020-08-10,1.5377,1.5377,,,1,-0.85,开放申购,开放赎回,,,,
2020-08-07,1.5509,1.5509,,,1,0.68,开放申购,开放赎回,,,,
2020-08-06,1.5404,1.5404,,,1,0.82,开放申购,开放赎回,,,,
2020-08-05,1.5278,1.5278,,,1,2.60,开放申购,开放赎回,,,,
2020-08-04,1.4891,1.4891,,,1,0.09,开放申购,开放赎回,,,,
2020-08-03,1.4878,1.4878,,,1,-0.24,开放申购,开放赎回,,,,
2020-07-31,1.4914,1.4914,,,1,1.50,开放申购,开放赎回,,,,
2020-07-30,1.4693,1.4693,,,1,-1.10,开放申购,开放赎回,,,,
2020-07-29,1.4856,1.4856,,,1,0.35,开放申购,开放赎回,,,,
2020-07-28,1.4804,1.4804,,,1,-0.30,开放申购,开放赎回,,,,
2020-07-27,1.4848,1.4848,,,1,2.07,开放申购,开放赎回,,,,
2020-07-24,1.4547,1.4547,,,1,1.25,开放申购,开放赎回,,,,
2020-07-23,1.4368,1.4368,,,1,0.53,开放申购,开放赎回,,,,
2020-07-22,1.4292,1.4292,,,1,2.17,开放申购,开放赎回,,,,
2020-07-21,1.3989,1.3989,,,1,0.73,开放申购,开放赎回,,,,
2020-07-20,1.3888,1.3888,,,1,0.30,开放申购,开放赎回,,,,
2020-07-17,1.3846,1.3846,,,1,-0.60,开放申购,开放赎回,,,,
2020-07-16,1.3929,1.3929,,,1,-0.15,开放申购,开放赎回,,,,
2020-07-15,1.3950,1.3950,,,1,0.02,开放申购,开放赎回,,,,
2020-07-14,1.3947,1.3947,,,1,-0.20,开放申购,开放赎回,,,,
2020-07-13,1.3975,1.3975,,,1,0.32,开放申购,开放赎回,,,,
2020-07-10,1.3930,1.3930,,,1,-0.54,开放申购,开放赎回,,,,
2020-07-09,1.4005,1.4005,,,1,0.65,开放申购,开放赎回,,,,
2020-07-08,1.3915,1.3915,,,1,0.48,开放申购,开放赎回,,,,
2020-07-07,1.3849,1.3849,,,1,0.12,开放申购,开放赎回,,,,
2020-07-06,1.3833,1.3833,,,1,-0.14,开放申购,开放赎回,,,,
2020-07-03,1.3852,1.3852,,,1,0.28,开放申购,开放赎回,,,,
2020-07-02,1.3814,1.3814,,,1,-0.99,开放申购,开放赎回,,,,
2020-07-01,1.3952,1.3952,,,1,0.74,开放申购,开放赎回,,,,
2020-06-30,1.3849,1.3849,,,1,0.14,开放申购,开放赎回,,,,
2020-06-29,1.3829,1.3829,,,1,0.04,开放申购,开放赎回,,,,
2020-06-24,1.3823,1.3823,,,1,0.60,开放申购,开放赎回,,,,
2020-06-23,1.3740,1.3740,,,1,0.18,开放申购,开放赎回,,,,
2020-06-22,1.3716,1.3716,,,1,0.82,开放申购,开放赎回,,,,
2020-06-19,1.3605,1.3605,,,1,0.19,开放申购,开放赎回,,,,
2020-06-18,1.3579,1.3579,,,1,-0.15,开放申购,开放赎回,,,,
2020-06-17,1.3600,1.3600,,,1,0.24,开放申购,开放赎回,,,,
2020-06-16,1.3568,1.3568,,,1,0.21,开放申购,开放赎回,,,,
2020-06-15,1.3539,1.3539,,,1,-0.62,开放申购,开放赎回,,,,
2020-06-12,1.3624,1.3624,,,1,-0.17,开放申购,开放赎回,,,,
2020-06-11,1.3647,1.3647,,,1,0.76,开放申购,开放赎回,,,,
2020-06-10,1.3544,1.3544,,,1,1.10,开放申购,开放赎回,,,,
2020-06-09,1.3396,1.3396,,,1,0.11,开放申购,开放赎回,,,,
2020-06-08,1.3381,1.3381,,,1,-0.97,开放申购,开放赎回,,,,
2020-06-05,1.3512,1.3512,,,1,0.01,开放申购,开放赎回,,,,
2020-06-04,1.3511,1.3511,,,1,-0.87,开放申购,开放赎回,,,,
2020-06-03,1.3629,1.3629,,,1,-0.89,开放申购,开放赎回,,,,
2020-06-02,1.3751,1.3751,,,1,-0.28,开放申购,开放赎回,,,,
2020-06-01,1.3790,1.3790,,,1,1.01,开放申购,开放赎回,,,,
2020-05-29,1.3652,1.3652,,,1,-0.07,开放申购,开放赎回,,,,
2020-05-28,1.3661,1.3661,,,1,0.56,开放申购,开放赎回,,,,
2020-05-27,1.3585,1.3585,,,1,-0.80,开放申购,开放赎回,,,,
2020-05-26,1.3694,1.3694,,,1,0.45,开放申购,开放赎回,,,,
2020-05-25,1.3633,1.3633,,,1,-0.15,开放申购,开放赎回,,,,
2020-05-22,1.3654,1.3654,,,1,-0.05,开放申购,开放赎回,,,,
2020-05-21,1.3661,1.3661,,,1,-1.14,开放申购,开放赎回,,,,
2020-05-20,1.3818,1.3818,,,1,1.05,开放申购,开放赎回,,,,
2020-05-19,1.3674,1.3674,,,1,-1.36,开放申购,开放赎回,,,,
2020-05-18,1.3863,1.3863,,,1,2.39,开放申购,开放赎回,,,,
2020-05-15,1.3539,1.3539,,,1,1.36,开放申购,开放赎回,,,,
2020-05-14,1.3357,1.3357,,,1,0.62,开放申购,开放赎回,,,,
2020-05-13,1.3275,1.3275,,,1,0.04,开放申购,开放赎回,,,,
2020-05-12,1.3270,1.3270,,,1,-0.09,开放申购,开放赎回,,,,
2020-05-11,1.3282,1.3282,,,1,-0.55,开放申购,开放赎回,,,,
2020-05-08,1.3356,1.3356,,,1,0.94,开放申购,开放赎回,,,,
2020-05-07,1.3231,1.3231,,,1,-0.13,开放申购,开放赎回,,,,
2020-05-06,1.3248,1.3248,,,1,-0.15,开放申购,开放赎回,,,,
2020-04-30,1.3268,1.3268,,,1,0.73,开放申购,开放赎回,,,,
2020-04-29,1.3172,1.3172,,,1,0.27,开放申购,开放赎回,,,,
2020-04-28,1.3137,1.3137,,,1,-0.90,开放申购,开放赎回,,,,
2020-04-27,1.3256,1.3256,,,1,-0.17,开放申购,开放赎回,,,,
2020-04-24,1.3279,1.3279,,,1,0.61,开放申购,开放赎回,,,,
2020-04-23,1.3198,1.3198,,,1,1.43,开放申购,开放赎回,,,,
2020-04-22,1.3012,1.3012,,,1,-0.30,开放申购,开放赎回,,,,
2020-04-21,1.3051,1.3051,,,1,1.15,开放申购,开放赎回,,,,
2020-04-20,1.2902,1.2902,,,1,0.00,开放申购,开放赎回,,,,
2020-04-17,1.2902,1.2902,,,1,-2.10,开放申购,开放赎回,,,,
2020-04-16,1.3179,1.3179,,,1,1.05,开放申购,开放赎回,,,,
2020-04-15,1.3042,1.3042,,,1,-0.72,开放申购,开放赎回,,,,
2020-04-14,1.3136,1.3136,,,1,1.33,开放申购,开放赎回,,,,
2020-04-13,1.2964,1.2964,,,1,-0.06,开放申购,开放赎回,,,,
2020-04-10,1.2972,1.2972,,,1,0.50,开放申购,开放赎回,,,,
2020-04-09,1.2907,1.2907,,,1,0.04,开放申购,开放赎回,,,,
2020-04-08,1.2902,1.2902,,,1,-0.29,开放申购,开放赎回,,,,
2020-04-07,1.2939,1.2939,,,1,2.38,开放申购,开放赎回,,,,
2020-04-03,1.2638,1.2638,,,1,0.60,开放申购,开放赎回,,,,
2020-04-02,1.2563,1.2563,,,1,0.12,开放申购,开放赎回,,,,
2020-04-01,1.2548,1.2548,,,1,-1.20,开放申购,开放赎回,,,,
2020-03-31,1.2701,1.2701,,,1,0.06,开放申购,开放赎回,,,,
2020-03-30,1.2694,1.2694,,,1,-0.40,开放申购,开放赎回,,,,
2020-03-27,1.2745,1.2745,,,1,0.96,开放申购,开放赎回,,,,
2020-03-26,1.2624,1.2624,,,1,-0.25,开放申购,开放赎回,,,,
2020-03-25,1.2656,1.2656,,,1,1.83,开放申购,开放赎回,,,,
2020-03-24,1.2428,1.2428,,,1,5.02,开放申购,开放赎回,,,,
2020-03-23,1.1834,1.1834,,,1,-0.19,开放申购,开放赎回,,,,
2020-03-20,1.1856,1.1856,,,1,1.07,开放申购,开放赎回,,,,
2020-03-19,1.1730,1.1730,,,1,-0.66,开放申购,开放赎回,,,,
2020-03-18,1.1808,1.1808,,,1,2.24,开放申购,开放赎回,,,,
2020-03-17,1.1549,1.1549,,,1,-4.01,开放申购,开放赎回,,,,
2020-03-16,1.2032,1.2032,,,1,-2.98,开放申购,开放赎回,,,,
2020-03-13,1.2402,1.2402,,,1,-2.81,开放申购,开放赎回,,,,
2020-03-12,1.2760,1.2760,,,1,-0.89,开放申购,开放赎回,,,,
2020-03-11,1.2875,1.2875,,,1,0.73,开放申购,开放赎回,,,,
2020-03-10,1.2782,1.2782,,,1,-1.59,开放申购,开放赎回,,,,
2020-03-09,1.2989,1.2989,,,1,0.29,开放申购,开放赎回,,,,
2020-03-06,1.2951,1.2951,,,1,1.59,开放申购,开放赎回,,,,
2020-03-05,1.2748,1.2748,,,1,0.39,开放申购,开放赎回,,,,
2020-03-04,1.2698,1.2698,,,1,1.78,开放申购,开放赎回,,,,
2020-03-03,1.2476,1.2476,,,1,-0.14,开放申购,开放赎回,,,,
2020-03-02,1.2494,1.2494,,,1,-1.71,开放申购,开放赎回,,,,
2020-02-28,1.2712,1.2712,,,1,-1.41,开放申购,开放赎回,,,,
2020-02-27,1.2894,1.2894,,,1,-0.12,开放申购,开放赎回,,,,
2020-02-26,1.2910,1.2910,,,1,0.44,开放申购,开放赎回,,,,
2020-02-25,1.2853,1.2853,,,1,-1.71,开放申购,开放赎回,,,,
2020-02-24,1.3076,1.3076,,,1,1.89,开放申购,开放赎回,,,,
2020-02-21,1.2833,1.2833,,,1,2.01,开放申购,开放赎回,,,,
2020-02-20,1.2580,1.2580,,,1,0.34,开放申购,开放赎回,,,,
2020-02-19,1.2537,1.2537,,,1,1.07,开放申购,开放赎回,,,,
2020-02-18,1.2404,1.2404,,,1,0.53,开放申购,开放赎回,,,,
2020-02-17,1.2338,1.2338,,,1,0.42,开放申购,开放赎回,,,,
2020-02-14,1.2287,1.2287,,,1,0.11,开放申购,开放赎回,,,,
2020-02-13,1.2273,1.2273,,,1,0.71,开放申购,开放赎回,,,,
2020-02-12,1.2186,1.2186,,,1,-0.43,开放申购,开放赎回,,,,
2020-02-11,1.2239,1.2239,,,1,-0.16,开放申购,开放赎回,,,,
2020-02-10,1.2259,1.2259,,,1,0.35,开放申购,开放赎回,,,,
2020-02-07,1.2216,1.2216,,,1,0.68,开放申购,开放赎回,,,,
2020-02-06,1.2133,1.2133,,,1,-0.64,开放申购,开放赎回,,,,
2020-02-05,1.2211,1.2211,,,1,-0.71,开放申购,开放赎回,,,,
2020-02-04,1.2298,1.2298,,,1,-0.53,开放申购,开放赎回,,,,
2020-02-03,1.2364,1.2364,,,1,2.35,开放申购,开放赎回,,,,
2020-01-23,1.2080,1.2080,,,1,0.55,开放申购,开放赎回,,,,
2020-01-22,1.2014,1.2014,,,1,-0.66,开放申购,开放赎回,,,,
2020-01-21,1.2094,1.2094,,,1,0.86,开放申购,开放赎回,,,,
2020-01-20,1.1991,1.1991,,,1,0.13,开放申购,开放赎回,,,,
2020-01-17,1.1976,1.1976,,,1,-0.20,开放申购,开放赎回,,,,
2020-01-16,1.2000,1.2000,,,1,0.14,开放申购,开放赎回,,,,
2020-01-15,1.1983,1.1983,,,1,0.57,开放申购,开放赎回,,,,
2020-01-14,1.1915,1.1915,,,1,-0.78,开放申购,开放赎回,,,,
2020-01-13,1.2009,1.2009,,,1,-0.29,开放申购,开放赎回,,,,
2020-01-10,1.2044,1.2044,,,1,0.24,开放申购,开放赎回,,,,
2020-01-09,1.2015,1.2015,,,1,-2.96,开放申购,开放赎回,,,,
2020-01-08,1.2381,1.2381,,,1,1.40,开放申购,开放赎回,,,,
2020-01-07,1.2210,1.2210,,,1,-0.80,开放申购,开放赎回,,,,
2020-01-06,1.2308,1.2308,,,1,2.01,开放申购,开放赎回,,,,
2020-01-03,1.2065,1.2065,,,1,1.51,开放申购,开放赎回,,,,
2020-01-02,1.1885,1.1885,,,1,0.30,开放申购,开放赎回,,,,
2019-12-31,1.1849,1.1849,,,1,0.11,开放申购,开放赎回,,,,
2019-12-30,1.1836,1.1836,,,1,-0.02,开放申购,开放赎回,,,,
2019-12-27,1.1838,1.1838,,,1,0.19,开放申购,开放赎回,,,,
2019-12-26,1.1816,1.1816,,,1,0.36,开放申购,开放赎回,,,,
2019-12-25,1.1774,1.1774,,,1,0.45,开放申购,开放赎回,,,,
2019-12-24,1.1721,1.1721,,,1,0.26,开放申购,开放赎回,,,,
2019-12-23,1.1691,1.1691,,,1,0.34,开放申购,开放赎回,,,,
2019-12-20,1.1651,1.1651,,,1,0.39,开放申购,开放赎回,,,,
2019-12-19,1.1606,1.1606,,,1,-0.21,开放申购,开放赎回,,,,
2019-12-18,1.1630,1.1630,,,1,0.15,开放申购,开放赎回,,,,
2019-12-17,1.1613,1.1613,,,1,-0.12,开放申购,开放赎回,,,,
2019-12-16,1.1627,1.1627,,,1,0.68,开放申购,开放赎回,,,,
2019-12-13,1.1548,1.1548,,,1,-0.84,开放申购,开放赎回,,,,
2019-12-12,1.1646,1.1646,,,1,0.57,开放申购,开放赎回,,,,
2019-12-11,1.1580,1.1580,,,1,-0.21,开放申购,开放赎回,,,,
2019-12-10,1.1604,1.1604,,,1,0.32,开放申购,开放赎回,,,,
2019-12-09,1.1567,1.1567,,,1,-0.67,开放申购,开放赎回,,,,
2019-12-06,1.1645,1.1645,,,1,-0.53,开放申购,开放赎回,,,,
2019-12-05,1.1707,1.1707,,,1,-0.76,开放申购,开放赎回,,,,
2019-12-04,1.1797,1.1797,,,1,1.77,开放申购,开放赎回,,,,
2019-12-03,1.1592,1.1592,,,1,0.49,开放申购,开放赎回,,,,
2019-12-02,1.1536,1.1536,,,1,-0.11,开放申购,开放赎回,,,,
2019-11-29,1.1549,1.1549,,,1,0.32,开放申购,开放赎回,,,,
2019-11-28,1.1512,1.1512,,,1,-0.26,开放申购,开放赎回,,,,
2019-11-27,1.1542,1.1542,,,1,0.17,开放申购,开放赎回,,,,
2019-11-26,1.1522,1.1522,,,1,-0.01,开放申购,开放赎回,,,,
2019-11-25,1.1523,1.1523,,,1,-0.87,开放申购,开放赎回,,,,
2019-11-22,1.1624,1.1624,,,1,0.13,开放申购,开放赎回,,,,
2019-11-21,1.1609,1.1609,,,1,-0.05,开放申购,开放赎回,,,,
2019-11-20,1.1615,1.1615,,,1,0.34,开放申购,开放赎回,,,,
2019-11-19,1.1576,1.1576,,,1,0.48,开放申购,开放赎回,,,,
2019-11-18,1.1521,1.1521,,,1,-0.10,开放申购,开放赎回,,,,
2019-11-15,1.1533,1.1533,,,1,-0.24,开放申购,开放赎回,,,,
2019-11-14,1.1561,1.1561,,,1,0.32,开放申购,开放赎回,,,,
2019-11-13,1.1524,1.1524,,,1,0.88,开放申购,开放赎回,,,,
2019-11-12,1.1423,1.1423,,,1,-0.89,开放申购,开放赎回,,,,
2019-11-11,1.1525,1.1525,,,1,-0.15,开放申购,开放赎回,,,,
2019-11-08,1.1542,1.1542,,,1,-1.27,开放申购,开放赎回,,,,
2019-11-07,1.1690,1.1690,,,1,-0.07,开放申购,开放赎回,,,,
2019-11-06,1.1698,1.1698,,,1,-1.40,开放申购,开放赎回,,,,
2019-11-05,1.1864,1.1864,,,1,-0.43,开放申购,开放赎回,,,,
2019-11-04,1.1915,1.1915,,,1,-0.22,开放申购,开放赎回,,,,
2019-11-01,1.1941,1.1941,,,1,0.84,开放申购,开放赎回,,,,
2019-10-31,1.1842,1.1842,,,1,0.14,开放申购,开放赎回,,,,
2019-10-30,1.1825,1.1825,,,1,-0.24,开放申购,开放赎回,,,,
2019-10-29,1.1854,1.1854,,,1,-0.83,开放申购,开放赎回,,,,
2019-10-28,1.1953,1.1953,,,1,-0.04,开放申购,开放赎回,,,,
2019-10-25,1.1958,1.1958,,,1,1.06,开放申购,开放赎回,,,,
2019-10-24,1.1832,1.1832,,,1,-0.18,开放申购,开放赎回,,,,
2019-10-23,1.1853,1.1853,,,1,0.12,开放申购,开放赎回,,,,
2019-10-22,1.1839,1.1839,,,1,-0.17,开放申购,开放赎回,,,,
2019-10-21,1.1859,1.1859,,,1,0.11,开放申购,开放赎回,,,,
2019-10-18,1.1846,1.1846,,,1,-0.31,开放申购,开放赎回,,,,
2019-10-17,1.1883,1.1883,,,1,0.37,开放申购,开放赎回,,,,
2019-10-16,1.1839,1.1839,,,1,-0.27,开放申购,开放赎回,,,,
2019-10-15,1.1871,1.1871,,,1,0.36,开放申购,开放赎回,,,,
2019-10-14,1.1828,1.1828,,,1,-1.29,开放申购,开放赎回,,,,
2019-10-11,1.1983,1.1983,,,1,-0.51,开放申购,开放赎回,,,,
2019-10-10,1.2044,1.2044,,,1,-0.55,开放申购,开放赎回,,,,
2019-10-09,1.2110,1.2110,,,1,1.20,开放申购,开放赎回,,,,
2019-10-08,1.1966,1.1966,,,1,-0.14,开放申购,开放赎回,,,,
2019-09-30,1.1983,1.1983,,,1,-0.22,开放申购,开放赎回,,,,
2019-09-27,1.2009,1.2009,,,1,-0.53,开放申购,开放赎回,,,,
2019-09-26,1.2073,1.2073,,,1,-1.32,开放申购,开放赎回,,,,
2019-09-25,1.2235,1.2235,,,1,0.61,开放申购,开放赎回,,,,
2019-09-24,1.2161,1.2161,,,1,0.32,开放申购,开放赎回,,,,
2019-09-23,1.2122,1.2122,,,1,0.97,开放申购,开放赎回,,,,
2019-09-20,1.2005,1.2005,,,1,0.45,开放申购,开放赎回,,,,
2019-09-19,1.1951,1.1951,,,1,-0.37,开放申购,开放赎回,,,,
2019-09-18,1.1995,1.1995,,,1,0.31,开放申购,开放赎回,,,,
2019-09-17,1.1958,1.1958,,,1,-0.19,开放申购,开放赎回,,,,
